NAME_REF,NAME_OTHER,CHR,BIN_START,BIN_END,BIN_SIZE,GAP_BOTH,GAP_REF,GAP_OTHER,DIFF,SAME
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,140000001,141000000,1000000,0.000000,0.000000,0.001323,0.998677,0.001473,0.998527
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,141000001,142000000,1000000,0.000000,0.000000,0.007166,0.992834,0.002271,0.997729
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,142000001,143000000,1000000,0.000000,0.000000,0.003347,0.996653,0.002889,0.997111
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,143000001,144000000,1000000,0.000000,0.000000,0.018048,0.981952,0.002826,0.997174
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,144000001,145000000,1000000,0.000000,0.000000,0.002656,0.997344,0.000702,0.999298
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,145000001,146000000,1000000,0.000000,0.000000,0.162588,0.837412,0.000392,0.999608
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,146000001,147000000,1000000,0.000000,0.000000,0.088983,0.911017,0.000289,0.999711
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,147000001,148000000,1000000,0.000000,0.000000,0.102089,0.897911,0.000589,0.999411
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,148000001,149000000,1000000,0.000000,0.000000,0.083577,0.916423,0.000690,0.999310
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,149000001,150000000,1000000,0.000000,0.000000,0.037112,0.962888,0.000597,0.999403
mGorGor1#M#chr11_mat_hsa2b,mGorGor1#P#chr11_pat_hsa2b,11,150000001,151000000,248535,0.000000,0.000000,0.095170,0.904830,0.000912,0.999088
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,1,1000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,1000001,2000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,2000001,3000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,3000001,4000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,4000001,5000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,5000001,6000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,6000001,7000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,7000001,8000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,8000001,9000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,9000001,10000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,10000001,11000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,11000001,12000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,12000001,13000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,13000001,14000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,14000001,15000000,1000000,0.000000,0.000000,0.933013,0.066987,0.096198,0.903802
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,15000001,16000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,16000001,17000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,17000001,18000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,18000001,19000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,19000001,20000000,1000000,0.000000,0.000000,0.930153,0.069847,0.010967,0.989033
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,20000001,21000000,1000000,0.000000,0.000000,0.156670,0.843330,0.006873,0.993127
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,21000001,22000000,1000000,0.000000,0.000000,0.313254,0.686746,0.006858,0.993142
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,22000001,23000000,1000000,0.000000,0.000000,0.233655,0.766345,0.002453,0.997547
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,23000001,24000000,1000000,0.000000,0.000000,0.160283,0.839717,0.049282,0.950718
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,24000001,25000000,1000000,0.000000,0.000000,0.675303,0.324697,0.043108,0.956892
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,25000001,26000000,1000000,0.000000,0.000000,0.543823,0.456177,0.002848,0.997152
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,26000001,27000000,1000000,0.000000,0.000000,0.696353,0.303647,0.003860,0.996140
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,27000001,28000000,1000000,0.000000,0.000000,0.646739,0.353261,0.006947,0.993053
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,28000001,29000000,1000000,0.000000,0.000000,0.076048,0.923952,0.003124,0.996876
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,29000001,30000000,1000000,0.000000,0.000000,0.431680,0.568320,0.018270,0.981730
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,30000001,31000000,1000000,0.000000,0.000000,0.989693,0.010307,0.039294,0.960706
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,31000001,32000000,1000000,0.000000,0.000000,0.867047,0.132953,0.026671,0.973329
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,32000001,33000000,1000000,0.000000,0.000000,0.635785,0.364215,0.025194,0.974806
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,33000001,34000000,1000000,0.000000,0.000000,0.086615,0.913385,0.003059,0.996941
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,34000001,35000000,1000000,0.000000,0.000000,0.094032,0.905968,0.014619,0.985381
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,35000001,36000000,1000000,0.000000,0.000000,0.098887,0.901113,0.004905,0.995095
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,36000001,37000000,1000000,0.000000,0.000000,0.007027,0.992973,0.002493,0.997507
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,37000001,38000000,1000000,0.000000,0.000000,0.012281,0.987719,0.002557,0.997443
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,38000001,39000000,1000000,0.000000,0.000000,0.001362,0.998638,0.001983,0.998017
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,39000001,40000000,1000000,0.000000,0.000000,0.027834,0.972166,0.002378,0.997622
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,40000001,41000000,1000000,0.000000,0.000000,0.002444,0.997556,0.002294,0.997706
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,41000001,42000000,1000000,0.000000,0.000000,0.000659,0.999341,0.002071,0.997929
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,42000001,43000000,1000000,0.000000,0.000000,0.000962,0.999038,0.002101,0.997899
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,43000001,44000000,1000000,0.000000,0.000000,0.010709,0.989291,0.001706,0.998294
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,44000001,45000000,1000000,0.000000,0.000000,0.002903,0.997097,0.002482,0.997518
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,45000001,46000000,1000000,0.000000,0.000000,0.001514,0.998486,0.002792,0.997208
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,46000001,47000000,1000000,0.000000,0.000000,0.001870,0.998130,0.002632,0.997368
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,47000001,48000000,1000000,0.000000,0.000000,0.005560,0.994440,0.002143,0.997857
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,48000001,49000000,1000000,0.000000,0.000000,0.001291,0.998709,0.002910,0.997090
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,49000001,50000000,1000000,0.000000,0.000000,0.002697,0.997303,0.003240,0.996760
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,50000001,51000000,1000000,0.000000,0.000000,0.081167,0.918833,0.001510,0.998490
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,51000001,52000000,1000000,0.000000,0.000000,0.000792,0.999208,0.002256,0.997744
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,52000001,53000000,1000000,0.000000,0.000000,0.001058,0.998942,0.002015,0.997985
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,53000001,54000000,1000000,0.000000,0.000000,0.000987,0.999013,0.000758,0.999242
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,54000001,55000000,1000000,0.000000,0.000000,0.007304,0.992696,0.001807,0.998193
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,55000001,56000000,1000000,0.000000,0.000000,0.461567,0.538433,0.002966,0.997034
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,56000001,57000000,1000000,0.000000,0.000000,0.017682,0.982318,0.003840,0.996160
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,57000001,58000000,1000000,0.000000,0.000000,0.002238,0.997762,0.002200,0.997800
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,58000001,59000000,1000000,0.000000,0.000000,0.001559,0.998441,0.001172,0.998828
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,59000001,60000000,1000000,0.000000,0.000000,0.007459,0.992541,0.002367,0.997633
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,60000001,61000000,1000000,0.000000,0.000000,0.012128,0.987872,0.003275,0.996725
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,61000001,62000000,1000000,0.000000,0.000000,0.002710,0.997290,0.002783,0.997217
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,62000001,63000000,1000000,0.000000,0.000000,0.001934,0.998066,0.002802,0.997198
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,63000001,64000000,1000000,0.000000,0.000000,0.001695,0.998305,0.002786,0.997214
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,64000001,65000000,1000000,0.000000,0.000000,0.000437,0.999563,0.001757,0.998243
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,65000001,66000000,1000000,0.000000,0.000000,0.000865,0.999135,0.002480,0.997520
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,66000001,67000000,1000000,0.000000,0.000000,0.001080,0.998920,0.002732,0.997268
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,67000001,68000000,1000000,0.000000,0.000000,0.001791,0.998209,0.003810,0.996190
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,68000001,69000000,1000000,0.000000,0.000000,0.001130,0.998870,0.002491,0.997509
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,69000001,70000000,1000000,0.000000,0.000000,0.000628,0.999372,0.001351,0.998649
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,70000001,71000000,1000000,0.000000,0.000000,0.005803,0.994197,0.001232,0.998768
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,71000001,72000000,1000000,0.000000,0.000000,0.001446,0.998554,0.001200,0.998800
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,72000001,73000000,1000000,0.000000,0.000000,0.001672,0.998328,0.001449,0.998551
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,73000001,74000000,1000000,0.000000,0.000000,0.011154,0.988846,0.002359,0.997641
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,74000001,75000000,1000000,0.000000,0.000000,0.007291,0.992709,0.001388,0.998612
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,75000001,76000000,1000000,0.000000,0.000000,0.000982,0.999018,0.001970,0.998030
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,76000001,77000000,1000000,0.000000,0.000000,0.006142,0.993858,0.002101,0.997899
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,77000001,78000000,1000000,0.000000,0.000000,0.001753,0.998247,0.001749,0.998251
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,78000001,79000000,1000000,0.000000,0.000000,0.000736,0.999264,0.001831,0.998169
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,79000001,80000000,1000000,0.000000,0.000000,0.001714,0.998286,0.001633,0.998367
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,80000001,81000000,1000000,0.000000,0.000000,0.001567,0.998433,0.000895,0.999105
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,81000001,82000000,1000000,0.000000,0.000000,0.000187,0.999813,0.000468,0.999532
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,82000001,83000000,1000000,0.000000,0.000000,0.002553,0.997447,0.001693,0.998307
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,83000001,84000000,1000000,0.000000,0.000000,0.001871,0.998129,0.001305,0.998695
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,84000001,85000000,1000000,0.000000,0.000000,0.001337,0.998663,0.001440,0.998560
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,85000001,86000000,1000000,0.000000,0.000000,0.000739,0.999261,0.001704,0.998296
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,86000001,87000000,1000000,0.000000,0.000000,0.000409,0.999591,0.001458,0.998542
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,87000001,88000000,1000000,0.000000,0.000000,0.000993,0.999007,0.003447,0.996553
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,88000001,89000000,1000000,0.000000,0.000000,0.002406,0.997594,0.001254,0.998746
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,89000001,90000000,1000000,0.000000,0.000000,0.006774,0.993226,0.001919,0.998081
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,90000001,91000000,1000000,0.000000,0.000000,0.004283,0.995717,0.001652,0.998348
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,91000001,92000000,1000000,0.000000,0.000000,0.001283,0.998717,0.002564,0.997436
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,92000001,93000000,1000000,0.000000,0.000000,0.003166,0.996834,0.001423,0.998577
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,93000001,94000000,1000000,0.000000,0.000000,0.006332,0.993668,0.002241,0.997759
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,94000001,95000000,1000000,0.000000,0.000000,0.000397,0.999603,0.001160,0.998840
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,95000001,96000000,1000000,0.000000,0.000000,0.096978,0.903022,0.001607,0.998393
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,96000001,97000000,1000000,0.000000,0.000000,0.029386,0.970614,0.001623,0.998377
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,97000001,98000000,1000000,0.000000,0.000000,0.001552,0.998448,0.001996,0.998004
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,98000001,99000000,1000000,0.000000,0.000000,0.000790,0.999210,0.001945,0.998055
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,99000001,100000000,1000000,0.000000,0.000000,0.000974,0.999026,0.001832,0.998168
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,100000001,101000000,1000000,0.000000,0.000000,0.000915,0.999085,0.001736,0.998264
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,101000001,102000000,1000000,0.000000,0.000000,0.000941,0.999059,0.001218,0.998782
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,102000001,103000000,1000000,0.000000,0.000000,0.001854,0.998146,0.001678,0.998322
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,103000001,104000000,1000000,0.000000,0.000000,0.002295,0.997705,0.002768,0.997232
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,104000001,105000000,1000000,0.000000,0.000000,0.001120,0.998880,0.002236,0.997764
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,105000001,106000000,1000000,0.000000,0.000000,0.007517,0.992483,0.001099,0.998901
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,106000001,107000000,1000000,0.000000,0.000000,0.001887,0.998113,0.002019,0.997981
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,107000001,108000000,1000000,0.000000,0.000000,0.022298,0.977702,0.001846,0.998154
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,108000001,109000000,1000000,0.000000,0.000000,0.009389,0.990611,0.002604,0.997396
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,109000001,110000000,1000000,0.000000,0.000000,0.001657,0.998343,0.003266,0.996734
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,110000001,111000000,1000000,0.000000,0.000000,0.001207,0.998793,0.002574,0.997426
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,111000001,112000000,1000000,0.000000,0.000000,0.000654,0.999346,0.002050,0.997950
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,112000001,113000000,1000000,0.000000,0.000000,0.001464,0.998536,0.001037,0.998963
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,113000001,114000000,1000000,0.000000,0.000000,0.002014,0.997986,0.001708,0.998292
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,114000001,115000000,1000000,0.000000,0.000000,0.000754,0.999246,0.001988,0.998012
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,115000001,116000000,1000000,0.000000,0.000000,0.000961,0.999039,0.001479,0.998521
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,116000001,117000000,1000000,0.000000,0.000000,0.000708,0.999292,0.001214,0.998786
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,117000001,118000000,1000000,0.000000,0.000000,0.002455,0.997545,0.001344,0.998656
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,118000001,119000000,1000000,0.000000,0.000000,0.006265,0.993735,0.002053,0.997947
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,119000001,120000000,1000000,0.000000,0.000000,0.000879,0.999121,0.001426,0.998574
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,120000001,121000000,1000000,0.000000,0.000000,0.000944,0.999056,0.001246,0.998754
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,121000001,122000000,1000000,0.000000,0.000000,0.000594,0.999406,0.002095,0.997905
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,122000001,123000000,1000000,0.000000,0.000000,0.001194,0.998806,0.002357,0.997643
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,123000001,124000000,1000000,0.000000,0.000000,0.000812,0.999188,0.002409,0.997591
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,124000001,125000000,1000000,0.000000,0.000000,0.003198,0.996802,0.002074,0.997926
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,125000001,126000000,1000000,0.000000,0.000000,0.000646,0.999354,0.000965,0.999035
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,126000001,127000000,1000000,0.000000,0.000000,0.001867,0.998133,0.001662,0.998338
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,127000001,128000000,1000000,0.000000,0.000000,0.000184,0.999816,0.000307,0.999693
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,128000001,129000000,1000000,0.000000,0.000000,0.001198,0.998802,0.002060,0.997940
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,129000001,130000000,1000000,0.000000,0.000000,0.001574,0.998426,0.001875,0.998125
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,130000001,131000000,1000000,0.000000,0.000000,0.001664,0.998336,0.003028,0.996972
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,131000001,132000000,1000000,0.000000,0.000000,0.005351,0.994649,0.002667,0.997333
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,132000001,133000000,1000000,0.000000,0.000000,0.002968,0.997032,0.002430,0.997570
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,133000001,134000000,1000000,0.000000,0.000000,0.005808,0.994192,0.002752,0.997248
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,134000001,135000000,1000000,0.000000,0.000000,0.000595,0.999405,0.000842,0.999158
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,135000001,136000000,1000000,0.000000,0.000000,0.001352,0.998648,0.001788,0.998212
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,136000001,137000000,1000000,0.000000,0.000000,0.000986,0.999014,0.002447,0.997553
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,137000001,138000000,1000000,0.000000,0.000000,0.002632,0.997368,0.002269,0.997731
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,138000001,139000000,1000000,0.000000,0.000000,0.005580,0.994420,0.002662,0.997338
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,139000001,140000000,1000000,0.000000,0.000000,0.001174,0.998826,0.003328,0.996672
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,140000001,141000000,1000000,0.000000,0.000000,0.003004,0.996996,0.003059,0.996941
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,141000001,142000000,1000000,0.000000,0.000000,0.028618,0.971382,0.003093,0.996907
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,142000001,143000000,1000000,0.000000,0.000000,0.002402,0.997598,0.002405,0.997595
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,143000001,144000000,1000000,0.000000,0.000000,0.021257,0.978743,0.003681,0.996319
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,144000001,145000000,1000000,0.000000,0.000000,0.046445,0.953555,0.004065,0.995935
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,145000001,146000000,1000000,0.000000,0.000000,0.731210,0.268790,0.002976,0.997024
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,146000001,147000000,1000000,0.000000,0.000000,0.959455,0.040545,0.122974,0.877026
mGorGor1#M#chr12_mat_hsa2a,mGorGor1#P#chr12_pat_hsa2a,12,147000001,148000000,1000000,0.000000,0.000000,1.000000,0.000000,NA,NA
